,Route_Name,Route_Link,Bus_Name,Bus_Type,Departure,Duration,Reach,Star_Ratings,Price,Seat_Availability
125,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5028,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00:00,05h 35m,03:35:00,4.3,398.0,17
126,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5447,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10:00,06h 00m,04:10:00,4.0,398.0,30
127,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5086,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:25:00,05h 35m,04:00:00,3.7,398.0,29
128,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 47148,INDRA(A.C. Seater),22:30:00,05h 15m,03:45:00,4.1,506.0,33
129,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 47239,Express(Non AC Seater),22:30:00,07h 30m,06:00:00,3.7,294.0,44
130,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5463,SAPTAGIRI EXPRESS,22:30:00,06h 00m,04:30:00,3.9,284.0,36
131,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5459,SAPTAGIRI EXPRESS,23:00:00,06h 00m,05:00:00,3.9,284.0,45
132,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5445,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15:00,05h 25m,04:40:00,3.3,398.0,17
133,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5465,SAPTAGIRI EXPRESS,23:20:00,06h 00m,05:20:00,3.8,284.0,43
134,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5453,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30:00,06h 00m,05:30:00,4.5,398.0,15
135,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,APSRTC - 5461,SAPTAGIRI EXPRESS,23:55:00,06h 00m,05:55:00,4.3,284.0,41
136,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,NueGo,A/C Seater (2+2),13:05:00,04h 10m,17:15:00,3.9,332.0,10
137,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,FRESHBUS,Electric A/C Seater (2+2),13:05:00,05h 10m,18:15:00,4.6,314.0,21
138,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,NueGo,Electric A/C Seater (2+2),13:20:00,05h 10m,18:30:00,4.1,332.0,21
139,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,AdHYBUS,Bharat Benz A/C Sleeper (2+1),22:30:00,05h 30m,04:00:00,4.4,585.0,24
140,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),13:45:00,05h 48m,19:33:00,4.0,300.0,1
141,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,NueGo,Electric A/C Seater (2+2),14:00:00,05h 30m,19:30:00,4.0,332.0,13
142,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,FRESHBUS,Electric A/C Seater (2+2),14:30:00,06h 20m,20:50:00,4.7,314.0,31
143,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,AdGKT TRAVELS,A/C Seater/Sleeper (2+1),22:15:00,05h 55m,04:10:00,4.3,427.0,24
144,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,FRESHBUS,Electric A/C Seater (2+2),19:20:00,05h 40m,01:00:00,4.6,314.0,25
145,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Go Tour Travels and Holidays,A/C Sleeper (2+1),22:00:00,05h 00m,03:00:00,4.5,594.0,13
146,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,FRESHBUS,Electric A/C Seater (2+2),23:05:00,05h 25m,04:30:00,4.5,349.0,34
147,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,FRESHBUS,Electric A/C Seater (2+2),23:40:00,05h 40m,05:20:00,4.5,349.0,33
148,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),14:55:00,06h 28m,21:23:00,4.0,199.0,3
149,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Rajesh Transports,NON A/C Sleeper (2+1),15:30:00,04h 40m,20:10:00,4.3,800.0,12
150,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Sri Keerthana Sai Travels,A/C Sleeper (2+1),15:30:00,04h 45m,20:15:00,3.4,900.0,1
151,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Kaveri Travels,A/C Seater / Sleeper (2+1),19:00:00,04h 30m,23:30:00,3.8,609.0,26
152,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,VKV Travels,A/C Sleeper (2+1),16:00:00,04h 30m,20:30:00,3.8,656.0,25
153,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),16:15:00,05h 00m,21:15:00,4.0,900.0,18
154,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,BSRM Travels,Non A/C Seater / Sleeper (2+1),20:45:00,07h 05m,03:50:00,4.6,359.0,16
155,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Navayuga Travels,A/C Sleeper (2+1),16:20:00,04h 55m,21:15:00,4.0,629.0,17
156,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,FRESHBUS,Electric A/C Seater (2+2),22:30:00,05h 15m,03:45:00,4.5,550.0,20
157,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Shree Manikanta Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),16:30:00,04h 50m,21:20:00,3.3,699.0,10
158,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Jagan Travels,A/C Sleeper (2+1),16:45:00,04h 45m,21:30:00,3.8,599.0,21
159,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),17:00:00,05h 00m,22:00:00,4.2,852.0,5
160,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Shyamoli Paribahan Pvt Ltd,A/C Sleeper (2+1),17:10:00,04h 40m,21:50:00,4.0,804.0,6
161,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Rajesh Transports,A/C Seater / Sleeper (2+1),17:30:00,05h 00m,22:30:00,4.2,700.0,27
162,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Svkdt travels,A/C Sleeper (2+1),17:30:00,05h 01m,22:31:00,3.7,880.0,8
163,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,IRA Travels,A/C Sleeper (2+1),17:45:00,06h 14m,23:59:00,4.1,810.0,21
164,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,NueGo,A/C Seater (2+2),18:00:00,29h 55m,23:55:00,4.0,465.0,10
165,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Siri SmartBus,VE A/C Sleeper (2+1),22:00:00,05h 30m,03:30:00,4.2,630.0,19
166,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,FlixBus,A/C Sleeper (2+1),18:00:00,07h 05m,01:05:00,3.4,474.11,12
167,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Rajeswari Travels,A/C Seater / Sleeper (2+1),21:00:00,07h 00m,04:00:00,4.7,450.0,17
168,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,BSRM Travels,A/C Seater / Sleeper (2+1),21:00:00,07h 00m,04:00:00,3.5,359.0,22
169,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Rajeswari Travels,A/C Sleeper (2+1),21:15:00,06h 50m,04:05:00,3.5,650.0,3
170,Bangalore to Tirupati,https://www.redbus.in/bus-tickets/bangalore-to-tirupathi,Navayuga Travels,A/C Sleeper (2+1),18:10:00,04h 30m,22:40:00,0.0,829.0,18
171,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 47236,Express(Non AC Seater),14:15:00,06h 05m,20:20:00,4.5,280.0,44
172,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5075,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:45:00,04h 35m,19:20:00,3.4,632.0,27
173,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9774,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00:00,04h 50m,19:50:00,3.2,398.0,32
174,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5452,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00:00,06h 00m,21:00:00,4.0,398.0,33
175,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9049,Express(Non AC Seater),15:20:00,05h 20m,20:40:00,3.0,280.0,20
176,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 3758,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30:00,04h 50m,21:20:00,3.2,398.0,32
177,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5518,SAPTAGIRI EXPRESS,17:00:00,06h 00m,23:00:00,3.6,314.0,45
178,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9003,Express(Non AC Seater),18:00:00,06h 25m,00:25:00,3.7,294.0,44
179,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9041,Express(Non AC Seater),19:00:00,06h 25m,01:25:00,3.7,314.0,45
180,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9061,Express(Non AC Seater),19:45:00,05h 25m,01:10:00,4.2,280.0,45
181,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5524,Express(Non AC Seater),20:45:00,06h 10m,02:55:00,2.4,280.0,46
182,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9080,Express(Non AC Seater),21:15:00,05h 25m,02:40:00,3.0,280.0,41
183,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 3764,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30:00,04h 50m,02:20:00,3.4,398.0,26
184,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5504,SAPTAGIRI EXPRESS,21:45:00,06h 00m,03:45:00,4.6,284.0,45
185,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5314,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30:00,05h 30m,04:00:00,3.7,399.0,33
186,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5528,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30:00,06h 00m,04:30:00,4.3,425.0,28
187,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 3878,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45:00,04h 30m,03:15:00,1.8,398.0,31
188,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 4631,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:50:00,05h 00m,03:50:00,4.3,399.0,33
189,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5087,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00:00,04h 15m,03:15:00,2.0,398.0,33
190,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5450,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00:00,06h 00m,05:00:00,4.3,398.0,31
191,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5626,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:15:00,06h 00m,05:15:00,3.8,362.0,37
192,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5089,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30:00,03h 45m,03:15:00,2.7,398.0,33
193,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5620,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:50:00,06h 00m,05:50:00,3.7,362.0,32
194,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5118,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50:00,04h 30m,04:20:00,3.6,399.0,25
195,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5532,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55:00,06h 00m,05:55:00,4.1,398.0,30
196,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),13:50:00,05h 25m,19:15:00,4.7,339.0,12
197,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),14:00:00,05h 40m,19:40:00,4.6,314.0,21
198,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,HYBUS,Bharat Benz A/C Sleeper (2+1),15:45:00,05h 30m,21:15:00,4.5,539.0,27
199,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,AdVEGA BUS,A/C Seater / Sleeper (2+1),23:55:00,04h 15m,04:10:00,4.2,428.0,25
200,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),16:00:00,07h 10m,23:10:00,4.7,314.0,33
201,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Bharathi Travels,A/C Sleeper (2+1),17:30:00,05h 15m,22:45:00,4.1,589.0,23
202,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,A/C Seater (2+2),18:00:00,29h 45m,23:45:00,3.9,332.0,29
203,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,AdHYBUS,Bharat Benz A/C Sleeper (2+1),23:45:00,05h 30m,05:15:00,4.7,585.0,26
204,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,Electric A/C Seater (2+2),19:30:00,06h 45m,02:15:00,4.0,332.0,41
205,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),22:00:00,05h 40m,03:40:00,4.7,339.0,40
206,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,Electric A/C Seater (2+2),22:00:00,06h 45m,04:45:00,4.2,332.0,38
207,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),22:00:00,05h 58m,03:58:00,4.4,300.0,35
208,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,GreenLine Travels And Holidays,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:45:00,06h 00m,04:45:00,3.5,799.0,30
209,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,RK Travels,Non A/C Seater / Sleeper (2+1),22:50:00,07h 10m,06:00:00,3.1,399.0,26
210,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),22:50:00,06h 25m,05:15:00,4.7,339.0,37
211,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,RCV Travels,A/C Seater / Sleeper (2+1),23:00:00,05h 00m,04:00:00,4.8,449.0,24
212,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,GreenLine Travels And Holidays,NON A/C Sleeper (2+1),23:00:00,05h 30m,04:30:00,3.4,660.0,22
213,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,BSRM Travels,Non A/C Seater / Sleeper (2+1),23:00:00,06h 25m,05:25:00,4.7,359.0,21
214,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,A/C Seater (2+2),23:00:00,06h 45m,05:45:00,4.0,332.0,36
215,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,RK Travels,Non A/C Seater / Sleeper (2+1),23:00:00,06h 15m,05:15:00,3.2,499.0,38
216,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,CHOPPA TRAVELS,A/C Sleeper (2+1),23:05:00,06h 25m,05:30:00,4.5,599.0,18
217,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,RK Travels,Non A/C Seater / Sleeper (2+1),23:10:00,06h 30m,05:40:00,3.8,399.0,28
218,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,GreenLine Travels And Holidays,A/C Sleeper (2+1),23:15:00,05h 45m,05:00:00,4.1,820.0,26
219,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,BSRM Travels,A/C Seater / Sleeper (2+1),23:25:00,06h 15m,05:40:00,4.8,359.0,29
220,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Sai Sindhu Travels,NON A/C Sleeper (2+1),23:30:00,05h 30m,05:00:00,3.0,590.0,23
221,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,RK Travels,A/C Seater / Sleeper (2+1),23:30:00,06h 10m,05:40:00,3.8,499.0,33
222,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,CHOPPA TRAVELS,NON A/C Sleeper (2+1),23:30:00,05h 30m,05:00:00,4.4,799.0,5
223,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,RK Travels,A/C Seater / Sleeper (2+1),23:30:00,05h 50m,05:20:00,3.2,800.0,40
224,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Rajeswari Travels,A/C Sleeper (2+1),23:44:00,06h 01m,05:45:00,3.2,650.0,12
225,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Go Tour Travels and Holidays,A/C Sleeper (2+1),23:45:00,05h 45m,05:30:00,4.6,594.0,11
226,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Rapid Travels,NON A/C Sleeper (2+1),23:50:00,06h 10m,06:00:00,3.5,549.0,20
227,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),23:50:00,06h 25m,06:15:00,4.7,339.0,39
228,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,Electric A/C Seater (2+2),23:50:00,06h 45m,06:35:00,4.0,332.0,28
229,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Rajeswari Travels,A/C Seater / Sleeper (2+1),23:55:00,05h 35m,05:30:00,3.3,500.0,26
230,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),23:55:00,05h 35m,05:30:00,4.0,400.0,23
231,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,METRO LINES TRAVELS,NON A/C Seater/ Sleeper (2+1),23:59:00,04h 46m,04:45:00,3.9,398.0,28
232,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Rajesh Transports,A/C Volvo B11R Multi-Axle Sleeper (2+1),23:59:00,05h 31m,05:30:00,4.6,901.0,21
233,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Vihari Travels ,A/C Seater / Sleeper (2+1),23:59:00,07h 11m,07:10:00,3.1,379.0,23
234,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,GreenLine Travels And Holidays,VE A/C Sleeper (2+1),00:15:00,05h 45m,06:00:00,3.2,900.0,30
235,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Jabbar Travels,NON A/C Sleeper (2+1),00:30:00,05h 00m,05:30:00,3.7,448.0,13
236,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 9256,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),15:00:00,06h 00m,21:00:00,3.8,656.0,34
237,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6237,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30:00,06h 15m,21:45:00,2.3,439.0,34
238,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 50144,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30:00,06h 30m,23:00:00,2.5,439.0,36
239,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6018,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15:00,07h 00m,00:15:00,4.5,439.0,45
240,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6010,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00:00,08h 00m,04:00:00,3.6,439.0,34
241,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6240,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:00:00,07h 00m,04:00:00,3.1,412.0,37
242,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6205,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30:00,06h 00m,03:30:00,4.0,439.0,33
243,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5281,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50:00,05h 10m,03:00:00,3.3,439.0,33
244,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6073,INDRA(A.C. Seater),22:00:00,05h 00m,03:00:00,4.0,526.0,31
245,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5295,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00:00,05h 05m,03:05:00,2.5,439.0,33
246,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 50181,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15:00,06h 35m,04:50:00,3.5,439.0,32
247,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6207,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30:00,05h 56m,04:26:00,3.7,439.0,21
248,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5227,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45:00,07h 15m,06:00:00,2.6,439.0,33
249,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6065,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45:00,05h 50m,04:35:00,4.6,439.0,31
250,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5283,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:50:00,06h 10m,05:00:00,1.3,439.0,33
251,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 9266,INDRA(A.C. Seater),23:00:00,05h 40m,04:40:00,3.9,526.0,37
252,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 48483,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15:00,06h 45m,06:00:00,3.3,439.0,31
253,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 7744,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15:00,07h 30m,06:45:00,3.8,439.0,33
254,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 9254,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30:00,06h 00m,05:30:00,3.7,439.0,34
255,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 48516,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30:00,05h 40m,05:10:00,4.7,439.0,33
256,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6008,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:45:00,04h 35m,04:20:00,4.4,656.0,47
257,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5977,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50:00,06h 40m,06:30:00,4.6,439.0,27
258,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5803,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50:00,05h 40m,05:30:00,2.7,439.0,28
259,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5272,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50:00,06h 10m,06:00:00,2.7,439.0,33
260,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Vinayaka Travels,NON A/C Sleeper (2+1),22:30:00,06h 15m,04:45:00,4.0,599.0,8
